alert_key,probability,,alert_key,sar
361285,0.00E+00,,362176,0.15466917
367379,0.00E+00,,360954,0.15466917
353415,0.00E+00,,357233,0.15424651
358733,0.00E+00,,357058,0.15388875
366089,0.00E+00,,360029,0.15388875
358960,0.00E+00,,358421,0.15388875
358989,0.00E+00,,363682,0.15388875
366243,0.00E+00,,355667,0.15388875
358268,0.00E+00,,357817,0.14590977
377451,0.00E+00,,362824,0.14590977
367851,0.00E+00,,359650,0.14581406
364223,0.00E+00,,356052,0.14581406
364033,0.00E+00,,355380,0.13905159
377213,0.00E+00,,353047,0.13905159
366975,0.00E+00,,364694,0.13905159
368212,0.00E+00,,357282,0.13905159
358835,0.00E+00,,352305,0.13905159
365413,0.00E+00,,354229,0.13905159
377353,0.00E+00,,354619,0.13905159
376495,0.00E+00,,359642,0.13905159
371930,0.00E+00,,356045,0.13905159
367929,0.00E+00,,359253,0.13905159
371797,0.00E+00,,354854,0.13678709
368853,0.00E+00,,356315,0.13678709
363580,0.00E+00,,364996,0.13678709
356165,0.00E+00,,355916,0.13678709
363476,0.00E+00,,361707,0.13678709
357490,0.00E+00,,362724,0.13678709
367559,0.00E+00,,359960,0.13678709
368832,0.00E+00,,357858,0.1366664
367692,0.00E+00,,361266,0.13035056
360391,0.00E+00,,355501,0.13003168
368585,0.00E+00,,359860,0.12456304
357856,0.00E+00,,356792,0.12456304
361580,0.00E+00,,355566,0.12456304
357302,0.00E+00,,357849,0.124497965
366928,0.00E+00,,359737,0.12414308
370144,0.00E+00,,356140,0.12414308
354569,0.00E+00,,354047,0.120075814
366977,0.00E+00,,360015,0.115038164
364148,0.00E+00,,356369,0.115038164
355091,0.00E+00,,359220,0.11126245
361152,0.00E+00,,362171,0.11126245
368077,0.00E+00,,359603,0.11126245
359260,0.00E+00,,352249,0.11126245
373650,0.00E+00,,358001,0.11126245
362136,0.00E+00,,362891,0.11126245
354442,0.00E+00,,357209,0.11126245
378391,0.00E+00,,363276,0.11126245
367564,0.00E+00,,360226,0.11126245
376358,0.00E+00,,356565,0.11126245
365445,0.00E+00,,363863,0.11126245
356773,0.00E+00,,360951,0.11126245
362481,0.00E+00,,364640,0.11126245
374765,0.00E+00,,361408,0.11126245
376667,0.00E+00,,357084,0.1092498
368405,0.00E+00,,356405,0.1092498
373966,0.00E+00,,358431,0.108842194
361284,0.00E+00,,357068,0.108842194
354966,0.00E+00,,363696,0.108842194
376861,0.00E+00,,356746,0.107908376
353205,0.00E+00,,356753,0.10693894
367588,0.00E+00,,359468,0.104302235
359946,0.00E+00,,358008,0.09937176
371978,0.00E+00,,363866,0.09937176
371401,0.00E+00,,360492,0.09937176
367900,0.00E+00,,358569,0.09937176
370232,0.00E+00,,359223,0.09937176
364467,0.00E+00,,362895,0.09937176
371066,0.00E+00,,358987,0.093885064
370561,0.00E+00,,364703,0.093885064
354837,0.00E+00,,362929,0.09070813
353848,0.00E+00,,364718,0.09070813
364702,0.00E+00,,356120,0.085944265
371588,0.00E+00,,356884,0.085944265
365892,0.00E+00,,359340,0.085944265
369961,0.00E+00,,359732,0.085944265
377642,0.00E+00,,354415,0.08324581
373088,0.00E+00,,360534,0.08257657
369252,0.00E+00,,352819,0.08257657
377358,0.00E+00,,355542,0.07861355
377922,0.00E+00,,363776,0.07861355
363130,0.00E+00,,354951,0.07861355
368578,0.00E+00,,354606,0.076967426
367727,0.00E+00,,356403,0.0728995
378428,0.00E+00,,354930,0.0728995
376900,0.00E+00,,360058,0.0728995
362848,0.00E+00,,356745,0.0728995
374308,0.00E+00,,363289,0.0728995
352654,0.00E+00,,353399,0.0728527
366964,0.00E+00,,360655,0.069352634
376109,0.00E+00,,354759,0.06814033
365424,0.00E+00,,356420,0.06672102
356752,0.00E+00,,360077,0.06672102
357693,0.00E+00,,356186,0.06645785
376299,0.00E+00,,359856,0.06645785
354821,0.00E+00,,353178,0.060825575
354013,0.00E+00,,363695,0.06039707
357447,0.00E+00,,358960,0.06039707
370137,0.00E+00,,357066,0.06039707
373674,0.00E+00,,361262,0.06039707
362855,0.00E+00,,353549,0.06039707
365902,0.00E+00,,357455,0.06039707
364470,0.00E+00,,361827,0.06039707
361845,0.00E+00,,360516,0.06039707
356034,0.00E+00,,362450,0.06039707
372909,0.00E+00,,360789,0.059798677
360989,0.00E+00,,357314,0.05914712
369154,0.00E+00,,361015,0.05914712
373114,0.00E+00,,356421,0.05737068
373095,0.00E+00,,354453,0.05737068
353220,0.00E+00,,360078,0.05737068
357341,0.00E+00,,355203,0.05737068
371628,0.00E+00,,355813,0.05737068
367381,0.00E+00,,352254,0.052717935
375209,0.00E+00,,354675,0.043459155
358588,0.00E+00,,355431,0.043459155
374601,0.00E+00,,356918,0.043238968
364495,0.00E+00,,361117,0.043238968
367020,0.00E+00,,362850,0.043238968
362736,0.00E+00,,360225,0.042996053
368660,0.00E+00,,354565,0.042996053
368047,0.00E+00,,354939,0.04280622
362916,0.00E+00,,360521,0.041909866
357100,0.00E+00,,354911,0.03718306
366686,0.00E+00,,357100,0.037167966
373933,0.00E+00,,355188,0.037167966
361854,0.00E+00,,357497,0.037167966
355556,0.00E+00,,358456,0.037167966
358300,0.00E+00,,364309,0.037167966
366085,0.00E+00,,355800,0.037167966
354911,0.00E+00,,363763,0.037167966
365619,0.00E+00,,352691,0.037167966
363145,0.00E+00,,356034,0.03514837
354618,0.00E+00,,352280,0.03514837
356016,0.00E+00,,354595,0.03514837
367187,0.00E+00,,360976,0.03514837
369972,0.00E+00,,355362,0.03514837
369469,0.00E+00,,353032,0.03514837
354428,0.00E+00,,362860,0.03514837
364484,0.00E+00,,360249,0.03514837
363167,0.00E+00,,364670,0.03514837
368747,0.00E+00,,354211,0.03514837
357717,0.00E+00,,359626,0.03514837
375617,0.00E+00,,357261,0.03514837
370843,0.00E+00,,357237,0.03191695
355729,0.00E+00,,354788,0.031779345
360400,0.00E+00,,353833,0.031779345
363023,0.00E+00,,358974,0.02959628
354669,0.00E+00,,358451,0.02959628
376110,0.00E+00,,357089,0.02959628
366511,0.00E+00,,355791,0.02959628
352691,0.00E+00,,363751,0.02959628
358442,0.00E+00,,364303,0.02959628
354465,0.00E+00,,352683,0.02959628
375782,0.00E+00,,358946,0.029200358
356605,0.00E+00,,364261,0.029200358
370554,0.00E+00,,352557,0.029200358
354943,0.00E+00,,361261,0.028436765
360231,0.00E+00,,354970,0.027002648
359781,0.00E+00,,362005,0.027002648
362142,0.00E+00,,363684,0.025467569
371950,0.00E+00,,360513,0.025467569
369984,0.00E+00,,355147,0.025467569
367212,0.00E+00,,357442,0.025467569
353592,0.00E+00,,353541,0.025467569
372245,0.00E+00,,364479,0.025217552
354813,0.00E+00,,363167,0.024177447
368407,0.00E+00,,362941,0.02404352
376653,0.00E+00,,364709,0.02397589
361158,0.00E+00,,355216,0.023926714
372811,0.00E+00,,358199,0.023742085
360584,0.00E+00,,354935,0.023742085
367889,0.00E+00,,355525,0.023742085
374127,0.00E+00,,360814,0.023742085
372451,0.00E+00,,352470,0.023742085
378076,0.00E+00,,357661,0.023742085
376836,0.00E+00,,359110,0.023742085
359269,0.00E+00,,362733,0.02281011
371016,0.00E+00,,365008,0.02281011
355376,0.00E+00,,361826,0.02180277
373362,0.00E+00,,363862,0.020501448
360041,0.00E+00,,359681,0.019938821
375470,0.00E+00,,356644,0.019938821
364304,0.00E+00,,355436,0.019938821
369332,0.00E+00,,352658,0.019574724
368081,0.00E+00,,358836,0.019505773
355361,0.00E+00,,355548,0.019505773
359390,0.00E+00,,359126,0.019505773
364455,0.00E+00,,364022,0.019505773
360072,0.00E+00,,354958,0.019505773
358037,0.00E+00,,354039,0.019505773
371275,0.00E+00,,363583,0.019505773
367420,0.00E+00,,356773,0.019505773
363441,0.00E+00,,358222,0.019505773
360078,0.00E+00,,359848,0.019505773
377601,0.00E+00,,353396,0.019505773
369441,0.00E+00,,356179,0.019505773
355386,0.00E+00,,357695,0.019505773
353566,0.00E+00,,352488,0.019505773
374756,0.00E+00,,358269,0.019401388
367411,0.00E+00,,364195,0.019401388
367872,0.00E+00,,360989,0.019304167
361574,0.00E+00,,359400,0.019156326
357455,0.00E+00,,354790,0.019094376
365438,0.00E+00,,357852,0.019094376
356195,0.00E+00,,355729,0.019094376
356745,0.00E+00,,358144,0.019094376
373257,0.00E+00,,363752,0.018954981
375774,0.00E+00,,361577,0.018954981
359857,0.00E+00,,355792,0.018954981
362152,0.00E+00,,360583,0.018954981
368716,0.00E+00,,356248,0.018954981
365468,0.00E+00,,355773,0.018954981
367358,0.00E+00,,360651,0.018954981
372903,0.00E+00,,355178,0.018954981
361559,0.00E+00,,356408,0.018954981
372201,0.00E+00,,364669,0.018954981
368902,0.00E+00,,362872,0.018954981
373476,0.00E+00,,363145,0.018954981
352337,0.00E+00,,361147,0.018954981
373112,0.00E+00,,353868,0.018954981
354262,0.00E+00,,357090,0.018954981
375763,0.00E+00,,357488,0.018954981
354818,0.00E+00,,353229,0.018954981
373675,0.00E+00,,357889,0.018954981
362450,0.00E+00,,356953,0.018954981
354930,0.00E+00,,352874,0.018954981
359467,0.00E+00,,359784,0.018954981
356156,0.00E+00,,361847,0.018954981
354759,0.00E+00,,352684,0.018954981
375197,0.00E+00,,358258,0.018954981
374624,0.00E+00,,358452,0.018954981
355364,0.00E+00,,362470,0.018954981
353589,0.00E+00,,359481,0.018954981
374551,0.00E+00,,362154,0.018954981
369296,0.00E+00,,361278,0.018954981
376679,0.00E+00,,354430,0.018954981
353234,0.00E+00,,358975,0.018954981
366275,0.00E+00,,364480,0.018954981
368066,0.00E+00,,360063,0.018954981
364150,0.00E+00,,357712,0.01890113
361835,0.00E+00,,357904,0.018875444
354628,0.00E+00,,363478,0.018875444
374776,0.00E+00,,352495,0.018617507
370711,0.00E+00,,359610,0.018553948
355555,0.00E+00,,354576,0.018553948
367567,0.00E+00,,356018,0.018553948
373667,0.00E+00,,363288,0.018553948
371071,0.00E+00,,363868,0.018553948
359945,0.00E+00,,355917,0.01837816
369630,0.00E+00,,354855,0.01837816
373443,0.00E+00,,364496,0.01837816
374325,0.00E+00,,358300,0.01837816
361570,0.00E+00,,360661,0.01837816
364321,0.00E+00,,358742,0.01837816
368819,0.00E+00,,357907,0.01837816
352298,0.00E+00,,364203,0.01837816
361550,0.00E+00,,356316,0.01837816
377497,0.00E+00,,352888,0.01837816
370557,0.00E+00,,353890,0.01837816
361002,0.00E+00,,363039,0.01837816
354223,0.00E+00,,359398,0.01837816
366838,0.00E+00,,359961,0.01837816
358621,0.00E+00,,361594,0.01837816
369792,0.00E+00,,361162,0.01837816
370743,0.00E+00,,353247,0.01837816
357304,0.00E+00,,362247,0.01837816
361278,0.00E+00,,360998,0.018340599
371037,0.00E+00,,354246,0.018340599
362858,0.00E+00,,354642,0.018032426
376049,0.00E+00,,354245,0.018032426
377857,0.00E+00,,355402,0.018032426
358432,0.00E+00,,357302,0.018032426
361302,0.00E+00,,352320,0.018032426
356969,0.00E+00,,357077,0.018008351
358239,0.00E+00,,360576,0.018008351
370889,0.00E+00,,358442,0.018008351
365448,0.00E+00,,361269,0.018008351
375282,0.00E+00,,355386,0.017797878
359487,0.00E+00,,354625,0.017797878
354973,0.00E+00,,358819,0.017149964
377628,0.00E+00,,356742,0.017149964
361581,0.00E+00,,358193,0.017149964
367383,0.00E+00,,355521,0.017149964
357327,0.00E+00,,364006,0.017149964
362934,0.00E+00,,357656,0.017149964
372958,0.00E+00,,353366,0.017149964
365559,0.00E+00,,363569,0.017149964
364452,0.00E+00,,354013,0.017149964
352330,0.00E+00,,359827,0.017149964
355347,0.00E+00,,354928,0.017149964
376088,0.00E+00,,352465,0.017149964
358167,0.00E+00,,362174,0.016964534
374107,0.00E+00,,363439,0.016879292
360388,0.00E+00,,355152,0.016658695
377473,0.00E+00,,352558,0.016327357
354407,0.00E+00,,355379,0.016151115
363455,0.00E+00,,358030,0.016151115
368852,0.00E+00,,356601,0.016151115
374122,0.00E+00,,354618,0.016151115
371963,0.00E+00,,364251,0.016022034
364610,0.00E+00,,363137,0.015450404
364303,0.00E+00,,361436,0.015291262
377793,0.00E+00,,362219,0.015291262
357841,0.00E+00,,358479,0.015201614
358726,0.00E+00,,355221,0.015201614
355755,0.00E+00,,364194,0.015176543
371624,0.00E+00,,354837,0.015176543
355827,0.00E+00,,360062,0.015031952
369604,0.00E+00,,356407,0.015031952
375265,0.00E+00,,357484,0.015031952
365704,0.00E+00,,358264,0.014975793
353386,0.00E+00,,356303,0.014975793
372352,0.00E+00,,355899,0.014975793
373657,0.00E+00,,364488,0.014975793
374305,0.00E+00,,354834,0.014975793
361837,0.00E+00,,352877,0.014975793
370707,0.00E+00,,359945,0.014975793
368709,0.00E+00,,353233,0.014975793
361689,0.00E+00,,361581,0.014975793
368139,0.00E+00,,360653,0.014975793
369007,0.00E+00,,356957,0.014975793
372914,0.00E+00,,362233,0.014975793
356429,0.00E+00,,364190,0.014975793
360577,0.00E+00,,363465,0.014975793
362479,0.00E+00,,353875,0.014975793
376979,0.00E+00,,359391,0.014975793
361592,0.00E+00,,357892,0.014975793
363339,0.00E+00,,364468,0.014798771
376887,0.00E+00,,356757,0.014332738
371379,0.00E+00,,364012,0.014332738
367578,0.00E+00,,357671,0.014332738
372893,0.00E+00,,355532,0.014332738
361864,0.00E+00,,354024,0.014332738
374769,0.00E+00,,361692,0.014332738
370369,0.00E+00,,354944,0.014332738
364023,0.00E+00,,359837,0.014332738
361015,0.00E+00,,356911,0.013964191
368827,0.00E+00,,353823,0.013964191
370384,0.00E+00,,354778,0.013964191
358828,0.00E+00,,355716,0.013964191
373392,0.00E+00,,358138,0.013964191
371406,0.00E+00,,357841,0.013964191
360147,0.00E+00,,364148,0.013964191
352503,0.00E+00,,360386,0.013905549
359737,0.00E+00,,358276,0.01390085
360069,0.00E+00,,354015,0.01361153
375051,0.00E+00,,357658,0.01361153
367871,0.00E+00,,358197,0.01361153
377479,0.00E+00,,360812,0.01361153
377472,0.00E+00,,361685,0.01361153
359959,0.00E+00,,362953,0.013585007
360263,0.00E+00,,358064,0.013585007
353879,0.00E+00,,362287,0.013585007
355548,0.00E+00,,353080,0.013585007
367213,0.00E+00,,353056,0.013117771
354970,0.00E+00,,356610,0.013117771
352705,0.00E+00,,363477,0.013079843
361998,0.00E+00,,356932,0.013046578
375185,0.00E+00,,363442,0.013046578
366847,0.00E+00,,353843,0.013046578
369432,0.00E+00,,352858,0.013046578
363346,0.00E+00,,354799,0.013046578
370719,0.00E+00,,357866,0.013046578
356409,0.00E+00,,359768,0.013046578
373672,0.00E+00,,355748,0.013046578
356305,0.00E+00,,356221,0.013046578
361273,0.00E+00,,353209,0.013046578
372358,0.00E+00,,353825,0.012818022
359925,0.00E+00,,363453,0.012651547
374172,0.00E+00,,353855,0.012651547
368038,0.00E+00,,364176,0.012651547
367903,0.00E+00,,356941,0.012651547
373436,0.00E+00,,359777,0.012651547
353823,0.00E+00,,354813,0.012651547
361859,0.00E+00,,360572,0.012651547
372261,0.00E+00,,361565,0.012651547
364724,0.00E+00,,362866,0.012651547
358298,0.00E+00,,353220,0.012651547
354045,0.00E+00,,357850,0.012492664
363900,0.00E+00,,355134,0.012355106
361445,0.00E+00,,355123,0.012087658
364778,0.00E+00,,362101,0.011999784
355716,0.00E+00,,363261,0.011999784
360062,0.00E+00,,359339,0.011999784
369121,0.00E+00,,352651,0.011969097
361266,0.00E+00,,353540,0.011969097
369029,0.00E+00,,364592,0.011969097
352819,0.00E+00,,363121,0.011969097
377607,0.00E+00,,357441,0.011969097
372328,0.00E+00,,355146,0.011969097
371062,0.00E+00,,356789,0.011928801
376227,0.00E+00,,360406,0.011928801
362947,0.00E+00,,364045,0.011928801
358601,0.00E+00,,354471,0.011928801
359638,0.00E+00,,361718,0.011928801
371620,0.00E+00,,360648,0.011744417
352484,0.00E+00,,352871,0.011646224
372781,0.00E+00,,364472,0.011646224
366680,0.00E+00,,354819,0.011646224
357858,0.00E+00,,358250,0.011646224
364323,0.00E+00,,362149,0.011646224
377778,0.00E+00,,361143,0.011646224
355772,0.00E+00,,352492,0.011438703
367198,0.00E+00,,357699,0.011438703
352680,0.00E+00,,356776,0.011438703
360085,0.00E+00,,354044,0.011438703
374632,0.00E+00,,355555,0.011438703
364592,0.00E+00,,354966,0.011438703
357303,0.00E+00,,363590,0.010997772
357874,0.00E+00,,361721,0.01094591
365588,0.00E+00,,362736,0.01094591
363774,0.00E+00,,364753,0.010887606
373964,0.00E+00,,364312,0.01080286
353077,0.00E+00,,364686,0.01080286
365875,0.00E+00,,356484,0.010487236
355737,0.00E+00,,360147,0.010487236
359785,0.00E+00,,357897,0.010480894
373271,0.00E+00,,364775,0.010470193
353890,0.00E+00,,357856,0.009901396
354604,0.00E+00,,360990,0.00970016
357468,0.00E+00,,355168,0.009565176
356736,0.00E+00,,354679,0.009408118
363328,0.00E+00,,360559,0.008873351
364603,0.00E+00,,364977,0.008838052
360029,0.00E+00,,359946,0.008143837
354819,0.00E+00,,356304,0.008143837
366982,0.00E+00,,355900,0.008143837
368167,0.00E+00,,357888,0.007915533
367380,0.00E+00,,364186,0.007915533
355424,0.00E+00,,364478,0.007915533
352312,0.00E+00,,358808,0.007734492
357292,0.00E+00,,354049,0.00724003
372804,0.00E+00,,356784,0.00724003
357712,0.00E+00,,355561,0.00724003
376476,0.00E+00,,360849,0.00724003
362715,0.00E+00,,365004,0.00724003
365244,0.00E+00,,357706,0.00724003
353376,0.00E+00,,352865,0.006611712
369474,0.00E+00,,353851,0.006611712
374131,0.00E+00,,356418,0.006294745
356372,0.00E+00,,360596,0.006294745
371069,0.00E+00,,363770,0.006294745
370539,0.00E+00,,360074,0.006294745
358280,0.00E+00,,355197,0.006294745
376881,0.00E+00,,,
364464,0.00E+00,,,
368401,0.00E+00,,,
355402,0.00E+00,,,
359398,0.00E+00,,,
370219,0.00E+00,,,
358034,0.00E+00,,,
363756,0.00E+00,,,
353843,0.00E+00,,,
369024,0.00E+00,,,
367562,0.00E+00,,,
359848,0.00E+00,,,
369965,0.00E+00,,,
374303,0.00E+00,,,
365558,0.00E+00,,,
360814,0.00E+00,,,
354633,0.00E+00,,,
369328,0.00E+00,,,
369986,0.00E+00,,,
375203,0.00E+00,,,
355740,0.00E+00,,,
354670,0.00E+00,,,
357291,0.00E+00,,,
358837,0.00E+00,,,
352692,0.00E+00,,,
367016,0.00E+00,,,
369306,0.00E+00,,,
354440,0.00E+00,,,
361545,0.00E+00,,,
367524,0.00E+00,,,
371288,0.00E+00,,,
377349,0.00E+00,,,
356248,0.00E+00,,,
357318,0.00E+00,,,
354629,0.00E+00,,,
359468,0.00E+00,,,
363571,0.00E+00,,,
373670,0.00E+00,,,
377457,0.00E+00,,,
360521,0.00E+00,,,
364687,0.00E+00,,,
359762,0.00E+00,,,
357482,0.00E+00,,,
378245,0.00E+00,,,
361145,0.00E+00,,,
355545,0.00E+00,,,
364670,0.00E+00,,,
374731,0.00E+00,,,
365271,0.00E+00,,,
355171,0.00E+00,,,
359365,0.00E+00,,,
367704,0.00E+00,,,
369336,0.00E+00,,,
373391,0.00E+00,,,
375450,0.00E+00,,,
373275,0.00E+00,,,
359339,0.00E+00,,,
363590,0.00E+00,,,
364964,0.00E+00,,,
358626,0.00E+00,,,
370547,0.00E+00,,,
367234,0.00E+00,,,
367703,0.00E+00,,,
373931,0.00E+00,,,
355546,0.00E+00,,,
377962,0.00E+00,,,
365587,0.00E+00,,,
365731,0.00E+00,,,
364729,0.00E+00,,,
370230,0.00E+00,,,
363157,0.00E+00,,,
354968,0.00E+00,,,
377356,0.00E+00,,,
373124,0.00E+00,,,
358740,0.00E+00,,,
373109,0.00E+00,,,
377459,0.00E+00,,,
364163,0.00E+00,,,
375919,0.00E+00,,,
371260,0.00E+00,,,
375312,0.00E+00,,,
362914,0.00E+00,,,
373252,0.00E+00,,,
374593,0.00E+00,,,
353875,0.00E+00,,,
368701,0.00E+00,,,
361986,0.00E+00,,,
367648,0.00E+00,,,
364728,0.00E+00,,,
357861,0.00E+00,,,
365430,0.00E+00,,,
369468,0.00E+00,,,
374610,0.00E+00,,,
369944,0.00E+00,,,
368259,0.00E+00,,,
363034,0.00E+00,,,
374741,0.00E+00,,,
354625,0.00E+00,,,
368673,0.00E+00,,,
370223,0.00E+00,,,
370703,0.00E+00,,,
364926,0.00E+00,,,
364332,0.00E+00,,,
364599,0.00E+00,,,
366682,0.00E+00,,,
373475,0.00E+00,,,
364460,0.00E+00,,,
361594,0.00E+00,,,
372533,0.00E+00,,,
368234,0.00E+00,,,
355146,0.00E+00,,,
363712,0.00E+00,,,
366631,0.00E+00,,,
355540,0.00E+00,,,
355389,0.00E+00,,,
375605,0.00E+00,,,
375609,0.00E+00,,,
358975,0.00E+00,,,
356220,0.00E+00,,,
364011,0.00E+00,,,
357295,0.00E+00,,,
373684,0.00E+00,,,
376335,0.00E+00,,,
356403,0.00E+00,,,
368286,0.00E+00,,,
376339,0.00E+00,,,
365436,0.00E+00,,,
357526,0.00E+00,,,
355198,0.00E+00,,,
366491,0.00E+00,,,
364715,0.00E+00,,,
357209,0.00E+00,,,
362952,0.00E+00,,,
362891,0.00E+00,,,
370221,0.00E+00,,,
372112,0.00E+00,,,
366064,0.00E+00,,,
373967,0.00E+00,,,
375751,0.00E+00,,,
371810,0.00E+00,,,
369486,0.00E+00,,,
360655,0.00E+00,,,
368723,0.00E+00,,,
359954,0.00E+00,,,
376904,0.00E+00,,,
367378,0.00E+00,,,
366654,0.00E+00,,,
376825,0.00E+00,,,
365207,0.00E+00,,,
352476,0.00E+00,,,
362015,0.00E+00,,,
355521,0.00E+00,,,
359777,0.00E+00,,,
373213,0.00E+00,,,
374908,0.00E+00,,,
360610,0.00E+00,,,
356950,0.00E+00,,,
363584,0.00E+00,,,
355561,0.00E+00,,,
367556,0.00E+00,,,
366993,0.00E+00,,,
370578,0.00E+00,,,
375932,0.00E+00,,,
352342,0.00E+00,,,
370880,0.00E+00,,,
353582,0.00E+00,,,
365163,0.00E+00,,,
371072,0.00E+00,,,
370165,0.00E+00,,,
367709,0.00E+00,,,
356043,0.00E+00,,,
359633,0.00E+00,,,
358479,0.00E+00,,,
376905,0.00E+00,,,
364299,0.00E+00,,,
354258,0.00E+00,,,
376999,0.00E+00,,,
361162,0.00E+00,,,
376882,0.00E+00,,,
359126,0.00E+00,,,
357817,0.00E+00,,,
359110,0.00E+00,,,
356792,0.00E+00,,,
372263,0.00E+00,,,
359947,0.00E+00,,,
377640,0.00E+00,,,
366855,0.00E+00,,,
367730,0.00E+00,,,
375858,0.00E+00,,,
377498,0.00E+00,,,
371369,0.00E+00,,,
370286,0.00E+00,,,
353867,0.00E+00,,,
353072,0.00E+00,,,
365884,0.00E+00,,,
358048,0.00E+00,,,
354944,0.00E+00,,,
371291,0.00E+00,,,
360529,0.00E+00,,,
369473,0.00E+00,,,
361577,0.00E+00,,,
358471,0.00E+00,,,
363695,0.00E+00,,,
361976,0.00E+00,,,
367723,0.00E+00,,,
358717,0.00E+00,,,
377449,0.00E+00,,,
359393,0.00E+00,,,
375792,0.00E+00,,,
369421,0.00E+00,,,
372787,0.00E+00,,,
365249,0.00E+00,,,
368550,0.00E+00,,,
373217,0.00E+00,,,
364703,0.00E+00,,,
375791,0.00E+00,,,
357066,0.00E+00,,,
369153,0.00E+00,,,
374500,0.00E+00,,,
361433,0.00E+00,,,
359636,0.00E+00,,,
373473,0.00E+00,,,
361692,0.00E+00,,,
358197,0.00E+00,,,
352715,0.00E+00,,,
360843,0.00E+00,,,
366957,0.00E+00,,,
376932,0.00E+00,,,
370518,0.00E+00,,,
362859,0.00E+00,,,
371990,0.00E+00,,,
362478,0.00E+00,,,
365890,0.00E+00,,,
353243,0.00E+00,,,
363128,0.00E+00,,,
369021,0.00E+00,,,
360812,0.00E+00,,,
355215,0.00E+00,,,
357628,0.00E+00,,,
377927,0.00E+00,,,
373070,0.00E+00,,,
363780,0.00E+00,,,
364015,0.00E+00,,,
358731,0.00E+00,,,
356405,0.00E+00,,,
370709,0.00E+00,,,
371083,0.00E+00,,,
374777,0.00E+00,,,
355522,0.00E+00,,,
372891,0.00E+00,,,
372767,0.00E+00,,,
372329,0.00E+00,,,
371983,0.00E+00,,,
357692,0.00E+00,,,
353404,0.00E+00,,,
377371,0.00E+00,,,
356050,0.00E+00,,,
372345,0.00E+00,,,
369597,0.00E+00,,,
367223,0.00E+00,,,
354792,0.00E+00,,,
364447,0.00E+00,,,
353560,0.00E+00,,,
361698,0.00E+00,,,
353366,0.00E+00,,,
362287,0.00E+00,,,
373435,0.00E+00,,,
368996,0.00E+00,,,
357457,0.00E+00,,,
364135,0.00E+00,,,
356054,0.00E+00,,,
366672,0.00E+00,,,
376810,0.00E+00,,,
371295,0.00E+00,,,
378427,0.00E+00,,,
357456,0.00E+00,,,
378231,0.00E+00,,,
372788,0.00E+00,,,
376500,0.00E+00,,,
356307,0.00E+00,,,
371293,0.00E+00,,,
377428,0.00E+00,,,
367557,0.00E+00,,,
361710,0.00E+00,,,
355800,0.00E+00,,,
369542,0.00E+00,,,
365782,0.00E+00,,,
356014,0.00E+00,,,
370140,0.00E+00,,,
367568,0.00E+00,,,
358462,0.00E+00,,,
369962,0.00E+00,,,
354040,0.00E+00,,,
365008,0.00E+00,,,
367589,0.00E+00,,,
371781,0.00E+00,,,
372541,0.00E+00,,,
370260,0.00E+00,,,
371829,0.00E+00,,,
367548,0.00E+00,,,
373673,0.00E+00,,,
376511,0.00E+00,,,
358622,0.00E+00,,,
356628,0.00E+00,,,
357079,0.00E+00,,,
361123,0.00E+00,,,
367591,0.00E+00,,,
356188,0.00E+00,,,
355542,0.00E+00,,,
360559,0.00E+00,,,
370931,0.00E+00,,,
360074,0.00E+00,,,
366962,0.00E+00,,,
353074,0.00E+00,,,
366700,0.00E+00,,,
370579,0.00E+00,,,
374738,0.00E+00,,,
377372,0.00E+00,,,
353359,0.00E+00,,,
368406,0.00E+00,,,
354668,0.00E+00,,,
364035,0.00E+00,,,
374293,0.00E+00,,,
368404,0.00E+00,,,
371363,0.00E+00,,,
363862,0.00E+00,,,
357278,0.00E+00,,,
374615,0.00E+00,,,
368568,0.00E+00,,,
358847,0.00E+00,,,
377478,0.00E+00,,,
359759,0.00E+00,,,
358457,0.00E+00,,,
366873,0.00E+00,,,
357499,0.00E+00,,,
353825,0.00E+00,,,
367390,0.00E+00,,,
354212,0.00E+00,,,
367393,0.00E+00,,,
368850,0.00E+00,,,
356599,0.00E+00,,,
377615,0.00E+00,,,
377784,0.00E+00,,,
370588,0.00E+00,,,
352857,0.00E+00,,,
377186,0.00E+00,,,
360600,0.00E+00,,,
370580,0.00E+00,,,
365004,0.00E+00,,,
371984,0.00E+00,,,
371992,0.00E+00,,,
366976,0.00E+00,,,
374926,0.00E+00,,,
355793,0.00E+00,,,
359774,0.00E+00,,,
371614,0.00E+00,,,
367221,0.00E+00,,,
366247,0.00E+00,,,
359491,0.00E+00,,,
360250,0.00E+00,,,
372339,0.00E+00,,,
355570,0.00E+00,,,
367302,0.00E+00,,,
353855,0.00E+00,,,
367232,0.00E+00,,,
361707,0.00E+00,,,
368835,0.00E+00,,,
356924,0.00E+00,,,
370925,0.00E+00,,,
372792,0.00E+00,,,
359536,0.00E+00,,,
364008,0.00E+00,,,
371091,0.00E+00,,,
361308,0.00E+00,,,
361018,0.00E+00,,,
364672,0.00E+00,,,
357290,0.00E+00,,,
373260,0.00E+00,,,
374125,0.00E+00,,,
358480,0.00E+00,,,
369957,0.00E+00,,,
355900,0.00E+00,,,
365800,0.00E+00,,,
363776,0.00E+00,,,
360090,0.00E+00,,,
365885,0.00E+00,,,
370570,0.00E+00,,,
370926,0.00E+00,,,
352480,0.00E+00,,,
